3227,3240,0,6,Woman,Outside_Lumbridge_Castle,50_50

1
3097,3269,1,4,Woman,Draynor_Village,48_50

1
3218,3395,0,5,Woman,Varrock_Blue_Moon_Inn,50_53

2
3279,3496,0,4,Woman,Varrock_Jolly_Boar_Inn_Near_Wilderness,51_54
3278,3502,0,5,Woman,Varrock_Jolly_Boar_Inn_Near_Wilderness,51_54

5
2690,3489,0,5,Woman,Seers_Village_Foresters_Arms,42_54
2691,3496,0,4,Woman,Seers_Village_Foresters_Arms,42_54
2696,3497,0,4,Woman,Seers_Village_Foresters_Arms,42_54
2697,3497,0,4,Woman,Seers_Village_Foresters_Arms,42_54
2699,3494,0,5,Woman,Seers_Village_Foresters_Arms,42_54

1
2817,3443,0,5,Woman,Catherby,44_53

1
2973,3389,0,6,Woman,Falador_Behind_Shield_Shop,46_52

1
3011,3236,0,4,Woman,Port_Sarim,47_50

1
2967,3213,1,4,Woman,Rimmington,46_50

4
2612,3316,0,25,Woman,Ardgoune,40_51
2573,3322,1,25,Woman,Ardougne_Flying_Horse_Inn_Upstaris,40_51
2621,3293,1,25,Woman,Ardougne_South_of_Jerico_House,40_51

7 Farmer 7lv 9
3
2633,3378,0,7,Farmer,Ardougne_Farm_Near_Windmill,41_52
2646,3364,0,7,Farmer,Ardougne_Farm_House,41_52
2652,3351,0,7,Farmer,Ardougne_Farm,41_52

1
3154,3293,0,7,Farmer,Lumbridge_Near_Windmill,49_51

1
3192,3330,0,7,Farmer,Lumbridge_Cow_Farm_South_of_Champion_Guild,49_52

3
3227,3290,0,7,Farmer,Lumbridge_Chicken_Farm,50_51
3233,3308,0,7,Farmer,Lumbridge_North_of_Chicken_Farm,50_51
3262,3325,0,7,Farmer,Lumbridge_North_of_Chicken_Farm,50_51

1
3240,3345,0,7,Farmer,Varrock_Farm,50_52

8 Thief 13lv 18
4
2785,3179,0,8,Thief,Karamja_Brimhaven,43_49
2796,3177,0,8,Thief,Karamja_Brimhaven,43_49
2803,3179,0,8,Thief,Karamja_Brimhaven,43_49
2811,3164,0,8,Thief,Karamja_Brimhaven,43_49	2812,3159,0

3
3184,3385,0,8,Thief,Varrock_Black_Arm_Gang_Hideout,49_52
3184,3389,0,8,Thief,Varrock_Black_Arm_Gang_Hideout,49_52
3185,3390,0,8,Thief,Varrock_Black_Arm_Gang_Hideout,49_52

1
3230,3391,0,8,Thief,South_of_Varrock,50_52

6
3237,9769,0,8,Thief,Varrock_Phoenix_Gang_Hideout,50_152
3238,9764,0,8,Thief,Varrock_Phoenix_Gang_Hideout,50_152
3245,9769,0,8,Thief,Varrock_Phoenix_Gang_Hideout,50_152
3245,9772,0,8,Thief,Varrock_Phoenix_Gang_Hideout,50_152
3247,9776,0,8,Thief,Varrock_Phoenix_Gang_Hideout,50_152
3251,9768,0,8,Thief,Varrock_Phoenix_Gang_Hideout,50_152

1
3285,3501,0,8,Thief,Varrock_Jolly_Boar_Inn,51_54

3
3014,3195,0,8,Thief,Port_Sarim_Jail,47_50
3014,3232,0,8,Thief,Port_Sarim,47_50
3016,3232,0,8,Thief,Port_Sarim,47_50

9 Guard 21lv 50
4
3271,3428,0,9,Guard,Varrock_East_Gate,51_53
3273,3430,0,9,Guard,Varrock_East_Gate,51_53
3275,3422,0,9,Guard,Varrock_East_Gate,51_53
3275,3428,0,9,Guard,Varrock_East_Gate,51_53

2
3246,3501,0,9,Guard,Varrock_North_Gate,50_54
3240,3500,0,9,Guard,Varrock_North_Gate,50_54

6
3173,3429,0,9,Guard,Varrock_West_Gate,49_53
3175,3428,0,9,Guard,Varrock_West_Gate,49_53
3175,3423,0,9,Guard,Varrock_West_Gate,49_53
3180,3401,0,9,Guard,Varrock_West_Wall,49_53
3175,3414,1,9,Guard,Varrock_West_Wall,49_53
3175,3403,1,9,Guard,Varrock_West_Wall,49_53

3
3205,3379,0,9,Guard,Varrock_South_Gate,50_52
3211,3378,0,9,Guard,Varrock_South_Gate,50_52
3211,3381,0,9,Guard,Varrock_South_Gate,50_52

11
3204,3496,0,9,Guard,Varrock_Inside_Castle,50_54
3206,3462,0,9,Guard,Varrock_Castle_Yard,50_54
3211,3463,0,9,Guard,Varrock_Castle_Yard,50_54
3212,3462,0,9,Guard,Varrock_Castle_Yard,50_54
3213,3465,0,9,Guard,Varrock_Castle_Yard,50_54
3215,3464,0,9,Guard,Varrock_Castle_Yard,50_54
3217,3461,0,9,Guard,Varrock_Castle_Yard,50_54
3201,3495,1,9,Guard,Varrock_Castle,50_54
3204,3491,1,9,Guard,Varrock_Castle,50_54
3205,3498,1,9,Guard,Varrock_Castle,50_54
3205,3494,1,9,Guard,Varrock_Castle,50_54

6 100%
3085,3518,0,9,Guard,Edgeville,_48_54
3093,3518,0,9,Guard,Edgeville,_48_54
3109,3513,0,9,Guard,Edgeville,_48_54
3110,3515,0,9,Guard,Edgeville,_48_54
3114,3512,0,9,Guard,Edgeville,_48_54
3114,3517,0,9,Guard,Edgeville,_48_54

5
2950,3376,0,9,Guard,Falador,46_52
2956,3382,0,9,Guard,Falador,46_52
2962,3381,0,9,Guard,Falador,46_52
2966,3384,0,9,Guard,Falador,46_52
2968,3379,0,9,Guard,Falador,46_52

3
2962,3398,0,9,Guard,Falador_North_Gate,46_53
2964,3394,0,9,Guard,Falador_North_Gate,46_53
2966,3396,0,9,Guard,Falador_North_Gate,46_53

3
3006,3321,0,9,Guard,Falador_South_Gate,46_51
3006,3323,0,9,Guard,Falador_South_Gate,46_51
3007,3323,0,9,Guard,Falador_South_Gate,46_51

10 Guard 22lv  (crossbow) (Unused)
--
--
--
--
--
--
11 Tramp 2lv 1
3235,3401,0,11,Tramp,Varrock,50_53

12 Barbarian 7lv
Barbarian village 13
3078,3436,0,12,Barbarian
3079,3437,0,12,Barbarian
3078,3442,0,12,Barbarian
3079,3444,0,12,Barbarian
3076,3414,0,12,Barbarian
3078,3419,0,12,Barbarian
3079,3409,0,12,Barbarian
3085,3409,0,12,Barbarian
3080,3423,0,12,Barbarian
3083,3429,0,12,Barbarian
3086,3440,0,12,Barbarian
3096,3432,0,12,Barbarian
3096,3428,2,12,Barbarian

5 100%
2544,3577,0,12,Barbarian,Outside_Barbarian_Outpost,39_55
2546,3560,0,12,Barbarian,Inside_Barbarian_Outpost,39_55
2546,3565,0,12,Barbarian,Inside_Barbarian_Outpost,39_55
2549,3566,0,12,Barbarian,Inside_Barbarian_Outpost,39_55
2549,3570,0,12,Barbarian,Inside_Barbarian_Outpost,39_55

13 Wizard 9lv 15
6 100%
3107,3158,0,13,Wizard,Wizard_Tower,48_49
3110,3158,0,13,Wizard,Wizard_Tower,48_49
3111,3166,0,13,Wizard,Wizard_Tower,48_49
3111,3168,0,13,Wizard,Wizard_Tower,48_49
3107,3157,1,13,Wizard,Wizard_Tower,48_49
3112,3157,1,13,Wizard,Wizard_Tower,48_49

1 100%
3109,9558,0,13,Wizard,Wizard_Tower_Basement,48_149

8 100%
2589,3084,0,13,Wizard,Yanille_Wizard_Guild,40_48
2588,3090,0,13,Wizard,Yanille_Wizard_Guild,40_48
2586,3089,1,13,Wizard,Yanille_Wizard_Guild,40_48
2593,3084,1,13,Wizard,Yanille_Wizard_Guild,40_48
2595,3090,1,13,Wizard,Yanille_Wizard_Guild,40_48
2586,3088,2,13,Wizard,Yanille_Wizard_Guild,40_48
2589,3085,2,13,Wizard,Yanille_Wizard_Guild,40_48
2593,3090,2,13,Wizard,Yanille_Wizard_Guild,40_48

14 Druid 33lv 24
5
2921,3485,0,14,Druid,North_of_Taverley_Stone_Circle,45_54
2923,3478,0,14,Druid,North_of_Taverley_Stone_Circle,45_54
2927,3481,0,14,Druid,North_of_Taverley_Stone_Circle,45_54
2927,3489,0,14,Druid,North_of_Taverley_Stone_Circle,45_54
2930,3484,0,14,Druid,North_of_Taverley_Stone_Circle,45_54

19 100%
2883,3431,0,14,Druid,Taverley,45_53
2884,3434,0,14,Druid,Taverley,45_53
2885,3418,0,14,Druid,Taverley,45_53
2888,3440,0,14,Druid,Taverley,45_53
2889,3448,0,14,Druid,Taverley,45_53
2890,3435,0,14,Druid,Taverley,45_53
2893,3419,0,14,Druid,Taverley,45_53
2893,3440,0,14,Druid,Taverley,45_53
2896,3442,0,14,Druid,Taverley,45_53
2897,3429,0,14,Druid,Taverley,45_53
2897,3436,0,14,Druid,Taverley,45_53
2898,3419,0,14,Druid,Taverley,45_53
2900,3449,0,14,Druid,Taverley,45_53
2902,3449,0,14,Druid,Taverley,45_53
2906,3441,0,14,Druid,Taverley,45_53
2913,3450,0,14,Druid,Taverley,45_53
2915,3446,0,14,Druid,Taverley,45_53
2898,3432,1,14,Druid,Taverley,45_53
2906,3451,1,14,Druid,Taverley,45_53

15 Warrior woman 19lv 11
3 100%
2584,3305,0,15,Warrior_woman,Ardougne_Castle,40_51
2585,3289,0,15,Warrior_woman,Ardougne_Castle,40_51
2587,3291,0,15,Warrior_woman,Ardougne_Castle,40_51

2 100%
2632,3299,0,15,Warrior_woman,Ardougne,41_51
2629,3295,0,15,Warrior_woman,Ardougne,41_51

4 100%
2569,3387,0,15,Warrior_woman,Ardougne_Warrior_Woman_Camp,40_52
2572,3383,0,15,Warrior_woman,Ardougne_Warrior_Woman_Camp,40_52
2572,3388,0,15,Warrior_woman,Ardougne_Warrior_Woman_Camp,40_52
2575,3384,0,15,Warrior_woman,Ardougne_Warrior_Woman_Camp,40_52

2 100%
3202,3487,0,15,Warrior_woman,Varrock_Castle,50_54
3205,3487,0,15,Warrior_woman,Varrock_Castle,50_54

17 Barbarian Woman 8lv
2 100%
2548,3558,0,17,Barbarian_woman,Inside_Barbarian_Outpost,39_55
2550,3563,0,17,Barbarian_woman,Inside_Barbarian_Outpost,39_55

barbarian village 5
3078,3440,0,17,Barbarian woman
3075,3445,0,17,Barbarian woman
3075,3420,0,17,Barbarian woman
3086,3419,0,17,Barbarian woman
3084,3426,0,17,Barbarian woman

1 100%
3225,3402,0,17,Barbarian_woman,Varrock_Blue_Moon_Inn,50_53

18 Al Kharid warrior 9lv 9 100%
3282,3176,0,18,Al-Kharid_warrior,Al-Kharid_Palace,51_49
3284,3170,0,18,Al-Kharid_warrior,Al-Kharid_Palace,51_49
3284,3174,0,18,Al-Kharid_warrior,Al-Kharid_Palace,51_49
3288,3168,0,18,Al-Kharid_warrior,Al-Kharid_Palace,51_49
3292,3169,0,18,Al-Kharid_warrior,Al-Kharid_Palace,51_49
3295,3168,0,18,Al-Kharid_warrior,Al-Kharid_Palace,51_49
3301,3170,0,18,Al-Kharid_warrior,Al-Kharid_Palace,51_49
3301,3174,0,18,Al-Kharid_warrior,Al-Kharid_Palace,51_49
3301,3177,0,18,Al-Kharid_warrior,Al-Kharid_Palace,51_49

19 White knight 36lv 35
1 100%
2921,3514,0,19,White_Knight,Taverley_Near_Heroes_Guild,45_54

34 100%
2956,3337,0,19,White_Knight,Falador_White_Knight_Castle,46_52
2962,3338,0,19,White_Knight,Falador_White_Knight_Castle,46_52
2972,3345,0,19,White_Knight,Falador_White_Knight_Castle,46_52
2973,3347,0,19,White_Knight,Falador_White_Knight_Castle,46_52
2976,3339,0,19,White_Knight,Falador_White_Knight_Castle,46_52
2978,3348,0,19,White_Knight,Falador_White_Knight_Castle,46_52
2983,3330,0,19,White_Knight,Falador_White_Knight_Castle,46_52
2983,3334,0,19,White_Knight,Falador_White_Knight_Castle,46_52
2983,3343,0,19,White_Knight,Falador_White_Knight_Castle,46_52
2987,3341,0,19,White_Knight,Falador_White_Knight_Castle,46_52
2996,3342,0,19,White_Knight,Falador_White_Knight_Castle,46_52
2958,3341,1,19,White_Knight,Falador_White_Knight_Castle,46_52
2961,3351,1,19,White_Knight,Falador_White_Knight_Castle,46_52
2963,3336,1,19,White_Knight,Falador_White_Knight_Castle,46_52
2969,3329,1,19,White_Knight,Falador_White_Knight_Castle,46_52
2969,3338,1,19,White_Knight,Falador_White_Knight_Castle,46_52
2974,3337,1,19,White_Knight,Falador_White_Knight_Castle,46_52
2978,3329,1,19,White_Knight,Falador_White_Knight_Castle,46_52
2982,3345,1,19,White_Knight,Falador_White_Knight_Castle,46_52
2983,3335,1,19,White_Knight,Falador_White_Knight_Castle,46_52
2987,3345,1,19,White_Knight,Falador_White_Knight_Castle,46_52
2989,3338,1,19,White_Knight,Falador_White_Knight_Castle,46_52
2957,3341,2,19,White_Knight,Falador_White_Knight_Castle,46_52
2964,3352,2,19,White_Knight,Falador_White_Knight_Castle,46_52
2966,3328,2,19,White_Knight,Falador_White_Knight_Castle,46_52
2972,3329,2,19,White_Knight,Falador_White_Knight_Castle,46_52
2975,3328,2,19,White_Knight,Falador_White_Knight_Castle,46_52
2981,3339,2,19,White_Knight,Falador_White_Knight_Castle,46_52
2984,3350,2,19,White_Knight,Falador_White_Knight_Castle,46_52
2985,3343,2,19,White_Knight,Falador_White_Knight_Castle,46_52
2990,3346,2,19,White_Knight,Falador_White_Knight_Castle,46_52
2960,3338,3,19,White_Knight,Falador_White_Knight_Castle,46_52
2963,3340,3,19,White_Knight,Falador_White_Knight_Castle,46_52
2982,3352,3,19,White_Knight,Falador_White_Knight_Castle,46_52

20 Paladin 53lv 22
2 100%
2653,3315,0,20,Paladin,Ardougne,41_51
2657,3307,0,20,Paladin,Ardougne,41_51

20 100%
2571,3307,0,20,Paladin,Ardougne_Castle,40_51
2572,3303,0,20,Paladin,Ardougne_Castle,40_51
2575,3296,0,20,Paladin,Ardougne_Castle,40_51
2577,3308,0,20,Paladin,Ardougne_Castle,40_51
2581,3286,0,20,Paladin,Ardougne_Castle,40_51
2581,3299,0,20,Paladin,Ardougne_Castle,40_51
2583,3292,0,20,Paladin,Ardougne_Castle,40_51
2572,3292,1,20,Paladin,Ardougne_Castle,40_51
2576,3293,1,20,Paladin,Ardougne_Castle,40_51
2578,3285,1,20,Paladin,Ardougne_Castle,40_51
2581,3286,1,20,Paladin,Ardougne_Castle,40_51
2581,3307,1,20,Paladin,Ardougne_Castle,40_51
2582,3306,1,20,Paladin,Ardougne_Castle,40_51
2584,3288,1,20,Paladin,Ardougne_Castle,40_51
2584,3304,1,20,Paladin,Ardougne_Castle,40_51
2585,3290,1,20,Paladin,Ardougne_Castle,40_51
2586,3289,1,20,Paladin,Ardougne_Castle,40_51
2586,3303,1,20,Paladin,Ardougne_Castle,40_51
2587,3291,1,20,Paladin,Ardougne_Castle,40_51
2588,3301,1,20,Paladin,Ardougne_Castle,40_51

21 Hero 63lv 3 100%
2630,3288,0,21,Hero,Ardougne,41_51
2647,3306,0,21,Hero,Ardougne,41_51
2667,3316,0,21,Hero,Ardougne,41_51

22 Forester 15lv (Unused)
--

23 Knight of Ardougne 46lv 5
1 100%
2582,3297,0,23,Knight_of_Ardougne,Ardougne_Castle,40_51

4 100%
2652,3318,0,23,Knight_of_Ardougne,Ardougne,41_51
2653,3300,0,23,Knight_of_Ardougne,Ardougne,41_51
2669,3298,0,23,Knight_of_Ardougne,Ardougne,41_51
2671,3313,0,23,Knight_of_Ardougne,Ardougne,41_51

26 Knight of Ardougne 46lv (Unused)
--

27 Archer 42lv 6 100%
2572,3284,2,27,Archer,Ardougne_Castle_Roof,40_51
2572,3309,2,27,Archer,Ardougne_Castle_Roof,40_51
2582,3284,2,27,Archer,Ardougne_Castle_Roof,40_51
2582,3309,2,27,Archer,Ardougne_Castle_Roof,40_51
2588,3290,2,27,Archer,Ardougne_Castle_Roof,40_51
2588,3303,2,27,Archer,Ardougne_Castle_Roof,40_51

28 zoo keeper 3 100%
2603,3284,0,28,Zoo_keeper,Ardougne_Zoo,40_51
2611,3269,0,28,Zoo_keeper,Ardougne_Zoo,40_51
2619,3279,0,28,Zoo_keeper,Ardougne_Zoo,40_51

29 Chuck 0 (Unused)
2619,3345,0,29,Chuck

30 Barman (Unused)
--

31 Priest (Ardougne church) 1 100%
2617,3308,0,31,Priest,Ardougne_Church,40_51

32 Guard 20lv Ardougne 10
3 100%
2635,3339,0,32,Guard,Ardougne_North_East_Gate,41_52
2636,3340,0,32,Guard,Ardougne_North_East_Gate,41_52
2637,3339,0,32,Guard,Ardougne_North_East_Gate,41_52

7 100%
2651,3307,0,32,Guard,Ardougne,41_51
2659,3309,0,32,Guard,Ardougne,41_51
2660,3309,0,32,Guard,Ardougne,41_51
2661,3309,0,32,Guard,Ardougne,41_51
2663,3301,0,32,Guard,Ardougne,41_51
2664,3318,0,32,Guard,Ardougne,41_51
2665,3300,0,32,Guard,Ardougne,41_51

33 Doorman 4 100%
3232,9556,0,33,Doorman,Zanaris,50_149
3234,9552,0,33,Doorman,Zanaris_Market_Area,50_149
3235,9558,0,33,Doorman,Zanaris,50_149
3239,9556,0,33,Doorman,Zanaris_Market_Area,50_149

34 Watchman 28lv 4 100%
2544,3112,1,34,Watchman,Yanille_Watch_Tower,39_48
2545,3116,1,34,Watchman,Yanille_Watch_Tower,39_48
2549,3112,1,34,Watchman,Yanille_Watch_Tower,39_48
2549,3116,1,34,Watchman,Yanille_Watch_Tower,39_48

35 soldier 25lv 27
16 100%
2540,3102,0,35,Soldier,Yanille,39_48
2542,3094,0,35,Soldier,Yanille,39_48
2543,3088,0,35,Soldier,Yanille,39_48
2545,3094,0,35,Soldier,Yanille,39_48
2546,3085,0,35,Soldier,Yanille,39_48
2547,3091,0,35,Soldier,Yanille,39_48
2572,3109,1,35,Soldier,Yanille,39_48
2533,3086,1,35,Soldier,Yanille,39_48
2533,3094,1,35,Soldier,Yanille,39_48
2534,3097,1,35,Soldier,Yanille,39_48
2535,3088,1,35,Soldier,Yanille,39_48
2537,3078,1,35,Soldier,Yanille,39_48
2537,3102,1,35,Soldier,Yanille,39_48
2539,3107,1,35,Soldier,Yanille,39_48
2551,3109,1,35,Soldier,Yanille,39_48
2553,3073,1,35,Soldier,Yanille,39_48

10 100%
2558,3073,1,35,Soldier,Yanille,40_48
2567,3109,1,35,Soldier,Yanille,40_48
2595,3073,1,35,Soldier,Yanille,40_48
2600,3109,1,35,Soldier,Yanille,40_48
2609,3073,1,35,Soldier,Yanille,40_48
2610,3107,1,35,Soldier,Yanille,40_48
2615,3073,1,35,Soldier,Yanille,40_48
2618,3099,1,35,Soldier,Yanille,40_48
2620,3077,1,35,Soldier,Yanille,40_48
2620,3095,1,35,Soldier,Yanille,40_48

1 100%
2924,4702,0,35,Soldier,Yanille,45_73

36 Wyson the gardener 1 100%
2996,3381,0,36,Wyson_the_gardener,Falador_Park,46_52

37 sigbert the adventurer 1 100%
2613,9506,0,37,Sigbert_the_Adventurer,Yanille_Agility_Dungeon,40_148

38 shipyard worker 6lv (unarmed) 5 5457
2953,3056,0,38,Shipyard_worker,Karamja_Shipyard,46_47	stuck
2953,3061,0,38,Shipyard_worker,Karamja_Shipyard,46_47
2957,3032,0,38,Shipyard_worker,Karamja_Shipyard,46_47
2969,3034,0,38,Shipyard_worker,Karamja_Shipyard,46_47
2983,3049,0,38,Shipyard_worker,Karamja_Shipyard,46_47

39 shipyard worker 6lv (hammer) 9 5729
2955,3029,0,39,Shipyard_worker,Karamja_Shipyard,46_47
2957,3055,0,39,Shipyard_worker,Karamja_Shipyard,46_47
2969,3042,0,39,Shipyard_worker,Karamja_Shipyard,46_47
2976,3064,0,39,Shipyard_worker,Karamja_Shipyard,46_47
2983,3061,0,39,Shipyard_worker,Karamja_Shipyard,46_47
2987,3049,0,39,Shipyard_worker,Karamja_Shipyard,46_47
2988,3058,0,39,Shipyard_worker,Karamja_Shipyard,46_47
2995,3061,0,39,Shipyard_worker,Karamja_Shipyard,46_47
3001,3049,0,39,Shipyard_worker,Karamja_Shipyard,46_47

40 Shark 1lv (Shipyard) 1  100% 1830
3003,3069,0,40,Shark,Karamja_Shipyard,46_47
3007,3063,0,40,Shark,Karamja_Shipyard,46_47

41 Chicken 1lv 56
3 100%
2553,3562,0,41,Chicken,Barbarian_Outpost,39_55
2553,3565,0,41,Chicken,Barbarian_Outpost,39_55
2554,3563,0,41,Chicken,Barbarian_Outpost,39_55

4 100%
2650,3441,0,41,Chicken,Hemenster,41_53
2650,3442,0,41,Chicken,Hemenster,41_53
2651,3441,0,41,Chicken,Hemenster,41_53
2651,3442,0,41,Chicken,Hemenster,41_53

4 100%
2691,3273,0,41,Chicken,Witchaven,42_51
2691,3277,0,41,Chicken,Witchaven,42_51
2692,3271,0,41,Chicken,Witchaven,42_51
2695,3274,0,41,Chicken,Witchaven,42_51

3 100%
2735,3559,0,41,Chicken,Sinclair_Mansion,42_55
2736,3562,0,41,Chicken,Sinclair_Mansion,42_55
2738,3560,0,41,Chicken,Sinclair_Mansion,42_55

4 100%
2780,3064,0,41,Chicken,Karamja_Tai_Bwo_Wannai_Village,43_47
2788,3061,0,41,Chicken,Karamja_Tai_Bwo_Wannai_Village,43_47
2805,3064,0,41,Chicken,Karamja_Tai_Bwo_Wannai_Village,43_47
2808,3067,0,41,Chicken,Karamja_Tai_Bwo_Wannai_Village,43_47

6 100%
2846,3374,0,41,Chicken,Entrana,44_52
2850,3368,0,41,Chicken,Entrana,44_52
2850,3371,0,41,Chicken,Entrana,44_52
2852,3370,0,41,Chicken,Entrana,44_52
2853,3368,0,41,Chicken,Entrana,44_52
2853,3373,0,41,Chicken,Entrana,44_52

1 100%
2966,3346,0,41,Chicken,Falador_White_Knight_Castle,46_52

10 100%
3015,3287,0,41,Chicken,Falador_Farm,47_51
3016,3294,0,41,Chicken,Falador_Farm,47_51
3018,3283,0,41,Chicken,Falador_Farm,47_51
3018,3289,0,41,Chicken,Falador_Farm,47_51
3018,3294,0,41,Chicken,Falador_Farm,47_51
3019,3285,0,41,Chicken,Falador_Farm,47_51
3027,3288,0,41,Chicken,Falador_Farm,47_51
3029,3286,0,41,Chicken,Falador_Farm,47_51
3031,3286,0,41,Chicken,Falador_Farm,47_51
3031,3288,0,41,Chicken,Falador_Farm,47_51

1 100%
3109,9569,0,41,Chicken,Wizard_Tower_Basement,48_149

5 100%
3186,3279,0,41,Chicken,Lumbridge_West_Farm,49_51
3187,3278,0,41,Chicken,Lumbridge_West_Farm,49_51
3185,3277,0,41,Chicken,Lumbridge_West_Farm,49_51
3189,3278,0,41,Chicken,Lumbridge_West_Farm,49_51
3191,3277,0,41,Chicken,Lumbridge_West_Farm,49_51

5 100%
3196,3352,0,41,Chicken,Varrock_Champion_Guild,49_52
3197,3352,0,41,Chicken,Varrock_Champion_Guild,49_52
3197,3353,0,41,Chicken,Varrock_Champion_Guild,49_52
3198,3354,0,41,Chicken,Varrock_Champion_Guild,49_52
3198,3355,0,41,Chicken,Varrock_Champion_Guild,49_52

9 100%
3225,3300,0,41,Chicken,Lumbridge_East_Farm,50_51
3228,3297,0,41,Chicken,Lumbridge_East_Farm,50_51
3228,3299,0,41,Chicken,Lumbridge_East_Farm,50_51
3230,3298,0,41,Chicken,Lumbridge_East_Farm,50_51
3230,3299,0,41,Chicken,Lumbridge_East_Farm,50_51
3231,3297,0,41,Chicken,Lumbridge_East_Farm,50_51
3231,3300,0,41,Chicken,Lumbridge_East_Farm,50_51
3232,3299,0,41,Chicken,Lumbridge_East_Farm,50_51
3235,3298,0,41,Chicken,Lumbridge_East_Farm,50_51

42 Sheep no wool
--

43 sheep with wool 47
10 100%
3230,3346,0,43,Sheep,Varrock_Farm,50_52
3233,3343,0,43,Sheep,Varrock_Farm,50_52
3234,3349,0,43,Sheep,Varrock_Farm,50_52
3238,3345,0,43,Sheep,Varrock_Farm,50_52
